ds,ticker,yhat,yhat_lower,yhat_upper,is_forecast
2024-10-07,INFY.NS,1826.8206205895199,1731.7635729570259,1921.3014203610148,False
2024-10-08,INFY.NS,1827.5531508840136,1739.9487831735642,1916.1948296969188,False
2024-10-09,INFY.NS,1831.4024770986252,1740.3564085903795,1917.7137320745373,False
2024-10-10,INFY.NS,1831.1975257428062,1739.8839180037035,1919.2317811552323,False
2024-10-11,INFY.NS,1827.2094816879812,1728.9559534326545,1910.230718641184,False
2024-10-14,INFY.NS,1821.9040884648691,1735.4742829231998,1907.6534249813787,False
2024-10-15,INFY.NS,1819.659832298239,1731.1912718961644,1907.4009971619162,False
2024-10-16,INFY.NS,1820.5825673674617,1733.3705178635998,1909.3479514847832,False
2024-10-17,INFY.NS,1817.5842440763734,1729.3727235350027,1904.2035292725304,False
2024-10-18,INFY.NS,1811.01425621725,1723.077495566259,1903.7592448113533,False
2024-10-21,INFY.NS,1799.8999942498374,1712.9238900273035,1889.3611888110904,False
2024-10-22,INFY.NS,1796.5386097949313,1706.9720067364262,1890.1368417635795,False
2024-10-23,INFY.NS,1796.8116691940138,1711.370314427779,1887.9421489161932,False
2024-10-24,INFY.NS,1793.6469542123414,1703.0821840528488,1881.565076648645,False
2024-10-25,INFY.NS,1787.3967438074783,1699.0810057245178,1878.2198072278422,False
2024-10-28,INFY.NS,1780.0010990542414,1695.6138339938484,1870.7918277502167,False
2024-10-29,INFY.NS,1778.6899743567672,1698.8247961587706,1862.536811581736,False
2024-10-30,INFY.NS,1781.340174166265,1695.719599769753,1872.7750248147784,False
2024-10-31,INFY.NS,1780.8212755191826,1689.5965430037584,1873.7773714872724,False
2024-11-01,INFY.NS,1777.4224571297873,1690.9835971404966,1867.5739421522287,False
2024-11-04,INFY.NS,1779.1510737701626,1683.9855610000284,1867.7937680443727,False
2024-11-05,INFY.NS,1780.8531931764558,1695.0304927799712,1871.6440809484752,False
2024-11-06,INFY.NS,1786.4014183677618,1696.3307284308853,1873.669948976333,False
2024-11-07,INFY.NS,1788.612945417917,1699.5917137649806,1882.4732467065082,False
2024-11-08,INFY.NS,1787.7320436175528,1695.7477790951255,1875.4224576823074,False
2024-11-11,INFY.NS,1795.4227374922054,1701.1709367677704,1888.1795448984474,False
2024-11-12,INFY.NS,1798.524156217919,1709.853898967319,1892.4279526128416,False
2024-11-13,INFY.NS,1805.1733973448704,1725.3450685908285,1895.8211292003527,False
2024-11-14,INFY.NS,1808.1992085528636,1716.608548534313,1900.5606904981369,False
2024-11-18,INFY.NS,1815.9032732271273,1729.9553054845662,1908.4281275723827,False
2024-11-19,INFY.NS,1818.8148180279345,1725.0721347184292,1902.74257917608,False
2024-11-21,INFY.NS,1827.9068102332606,1739.0549136473242,1913.3404593542698,False
2024-11-22,INFY.NS,1827.265182486627,1746.28528293119,1915.756352227348,False
2024-11-25,INFY.NS,1834.7542883976832,1745.2115566769535,1922.54823256402,False
2024-11-26,INFY.NS,1837.701301167564,1750.883258196325,1925.4401947376803,False
2024-11-27,INFY.NS,1844.2521657861887,1757.9557986067775,1935.0289355349505,False
2024-11-28,INFY.NS,1847.284607581945,1761.5172209697016,1938.0437088753856,False
2024-11-29,INFY.NS,1847.102007830519,1759.443719751434,1939.071854434338,False
2024-12-02,INFY.NS,1856.6710448776091,1767.1633162018957,1945.0879056357378,False
2024-12-03,INFY.NS,1860.4613972274312,1772.2785370370761,1949.30191193542,False
2024-12-04,INFY.NS,1867.8728854167582,1776.7741633150615,1963.4726433402182,False
2024-12-05,INFY.NS,1871.7421668265704,1782.0165344358336,1958.3309814283984,False
2024-12-06,INFY.NS,1872.3291027134694,1788.1142156407818,1957.164494902131,False
2024-12-09,INFY.NS,1883.3634512706071,1800.393710757023,1972.7267494775954,False
2024-12-10,INFY.NS,1887.223697578428,1801.383902338299,1974.6319002257069,False
2024-12-11,INFY.NS,1894.4377078124996,1810.8639831721666,1982.12050991587,False
2024-12-12,INFY.NS,1897.816032278203,1806.9325526854905,1985.7433448610907,False
2024-12-13,INFY.NS,1897.599968247401,1803.0176277006801,1988.9397418757835,False
2024-12-16,INFY.NS,1904.2966893870582,1818.1037789278844,1989.7995649415468,False
2024-12-17,INFY.NS,1906.09537035964,1815.9518477872014,1995.7557497969951,False
2024-12-18,INFY.NS,1910.9766638858143,1823.032837434836,2001.4363014628036,False
2024-12-19,INFY.NS,1911.7862522546864,1824.8260937235348,2005.1409709541313,False
2024-12-20,INFY.NS,1908.8082897982877,1818.3203762120343,1995.8341289408152,False
2024-12-23,INFY.NS,1906.5808223149347,1819.6962328745453,1994.6956598641157,False
2024-12-24,INFY.NS,1905.3883274752634,1817.001135388965,1991.209729234834,False
2024-12-26,INFY.NS,1905.4353506909792,1822.4936164624323,1997.3595757958346,False
2024-12-27,INFY.NS,1899.9227036279278,1814.5607738893111,1986.0518809533112,False
2024-12-30,INFY.NS,1891.8525864692174,1805.5106763075344,1978.2510003400416,False
2024-12-31,INFY.NS,1889.4271357340845,1801.9036613098756,1978.1164138450551,False
2025-01-01,INFY.NS,1890.57778328972,1808.5975741843413,1977.4698570829923,False
2025-01-02,INFY.NS,1888.2209068942739,1793.8286404378603,1967.7491409603178,False
2025-01-03,INFY.NS,1882.6975665674681,1794.135725145894,1962.79759195248,False
2025-01-06,INFY.NS,1876.887947144673,1781.449351300579,1964.2617183055454,False
2025-01-07,INFY.NS,1875.871782145205,1788.58423919288,1965.1564685930425,False
2025-01-08,INFY.NS,1878.6822264977347,1788.7635314634304,1968.7461255785227,False
2025-01-09,INFY.NS,1878.1776815401045,1787.3526709020016,1964.7618204760868,False
2025-01-10,INFY.NS,1874.635521832774,1784.4152046687843,1966.7850150416484,False
